Date,Open,High,Low,Close,Adj Close,Volume
2017-02-27,3.109500,3.111900,3.104800,3.094600,3.094600,0
2017-02-28,3.107500,3.108700,3.085800,3.105300,3.105300,0
2017-03-01,3.108100,3.116900,3.105500,3.108000,3.108000,0
2017-03-02,3.089500,3.125600,3.077400,3.088200,3.088200,0
2017-03-03,3.155200,3.157100,3.127900,3.154600,3.154600,0
2017-03-06,3.115300,3.120400,3.094900,3.120000,3.120000,0
2017-03-07,3.137400,3.138500,3.110000,3.137200,3.137200,0
2017-03-08,3.118400,3.151900,3.115600,3.115900,3.115900,0
2017-03-09,3.161400,3.182700,3.157800,3.159300,3.159300,0
2017-03-10,3.191400,3.194000,3.150500,3.191300,3.191300,0
2017-03-13,3.138200,3.157600,3.131000,3.147500,3.147500,0
2017-03-14,3.152200,3.166400,3.137200,3.152400,3.152400,0
2017-03-15,3.163500,3.178000,3.142500,3.163700,3.163700,0
2017-03-16,3.102200,3.117200,3.087000,3.099900,3.099900,0
2017-03-17,3.119200,3.120600,3.090300,3.119300,3.119300,0
2017-03-20,3.091800,3.113500,3.078900,3.086600,3.086600,0
2017-03-21,3.070900,3.090700,3.053500,3.071000,3.071000,0
2017-03-22,3.086700,3.104100,3.082000,3.086800,3.086800,0
2017-03-23,3.082600,3.132100,3.071900,3.084800,3.084800,0
2017-03-24,3.138200,3.146900,3.114100,3.138100,3.138100,0
2017-03-27,3.106300,3.133400,3.091500,3.109700,3.109700,0
2017-03-28,3.121700,3.134800,3.120700,3.125200,3.125200,0
2017-03-29,3.137100,3.141100,3.114200,3.138400,3.138400,0
2017-03-30,3.122000,3.133500,3.096300,3.122100,3.122100,0
2017-03-31,3.147600,3.174700,3.125500,3.147700,3.147700,0
2017-04-03,3.120300,3.131500,3.101200,3.121800,3.121800,0
2017-04-04,3.113300,3.135800,3.110600,3.113000,3.113000,0
2017-04-05,3.093100,3.097200,3.071800,3.095600,3.095600,0
2017-04-06,3.120000,3.125000,3.098200,3.119600,3.119600,0
2017-04-07,3.141500,3.143600,3.121600,3.141500,3.141500,0
2017-04-10,3.146000,3.152500,3.130100,3.144700,3.144700,0
2017-04-11,3.128300,3.151800,3.125600,3.131800,3.131800,0
2017-04-12,3.136900,3.150400,3.131500,3.136800,3.136800,0
2017-04-13,3.123600,3.135700,3.117700,3.123500,3.123500,0
2017-04-14,3.143700,3.144100,3.141000,3.142400,3.142400,0
2017-04-17,3.140200,3.144700,3.099300,3.143700,3.143700,0
2017-04-18,3.140200,3.140200,3.081200,3.130300,3.130300,0
2017-04-19,3.106500,3.139100,3.094400,3.106500,3.106500,0
2017-04-20,3.148500,3.150400,3.125300,3.148300,3.148300,0
2017-04-21,3.147000,3.154500,3.144100,3.147100,3.147100,0
2017-04-24,3.146800,3.148500,3.077900,3.146800,3.146800,0
2017-04-25,3.123500,3.163300,3.109500,3.127000,3.127000,0
2017-04-26,3.147100,3.189800,3.130500,3.147200,3.147200,0
2017-04-27,3.171000,3.187900,3.157000,3.171100,3.171100,0
2017-04-28,3.177500,3.208700,3.158500,3.181100,3.181100,0
2017-05-01,3.173300,3.175400,3.167600,3.176100,3.176100,0
2017-05-02,3.175100,3.187500,3.160700,3.175100,3.175100,0
2017-05-03,3.150000,3.159100,3.136000,3.150200,3.150200,0
2017-05-04,3.162500,3.183900,3.137200,3.162100,3.162100,0
2017-05-05,3.184900,3.190700,3.168300,3.184900,3.184900,0
2017-05-08,3.166500,3.195800,3.166500,3.177700,3.177700,0
2017-05-09,3.196500,3.197600,3.178600,3.196400,3.196400,0
2017-05-10,3.188900,3.189500,3.153700,3.186800,3.186800,0
2017-05-11,3.166000,3.166900,3.146300,3.165700,3.165700,0
2017-05-12,3.138800,3.150500,3.118500,3.139000,3.139000,0
2017-05-15,3.124100,3.124500,3.094900,3.177700,3.177700,0
2017-05-16,3.104700,3.108900,3.088900,3.108200,3.108200,0
2017-05-17,3.095700,3.111800,3.092800,3.095800,3.095800,0
2017-05-18,3.135700,3.405200,3.131100,3.133400,3.133400,0
2017-05-19,3.368800,3.369400,3.274300,3.369000,3.369000,0
2017-05-22,3.255900,3.304700,3.229700,3.253300,3.253300,0
2017-05-23,3.265500,3.276500,3.255900,3.265400,3.265400,0
2017-05-24,3.265200,3.275000,3.250300,3.268600,3.268600,0
2017-05-25,3.274000,3.288600,3.265900,3.274200,3.274200,0
2017-05-26,3.273500,3.290000,3.249600,3.273500,3.273500,0
2017-05-29,3.258100,3.272900,3.256300,3.177700,3.177700,0
2017-05-30,3.255200,3.267500,3.252700,3.255400,3.255400,0
2017-05-31,3.256300,3.258500,3.237000,3.256200,3.256200,0
2017-06-01,3.225200,3.237000,3.218800,3.225100,3.225100,0
2017-06-02,3.249100,3.250000,3.228300,3.249000,3.249000,0
2017-06-05,3.246900,3.291900,3.242100,3.249200,3.249200,0
2017-06-06,3.292600,3.299000,3.271800,3.296100,3.296100,0
2017-06-07,3.276000,3.283000,3.266800,3.276000,3.276000,0
2017-06-08,3.265300,3.286800,3.264900,3.267300,3.267300,0
2017-06-09,3.259800,3.279400,3.254700,3.259600,3.259600,0
2017-06-12,3.293700,3.309800,3.274000,3.177700,3.177700,0
2017-06-13,3.316700,3.331300,3.297900,3.316700,3.316700,0
2017-06-14,3.311000,3.315200,3.270400,3.314400,3.314400,0
2017-06-15,3.272700,3.282800,3.270200,3.272600,3.272600,0
2017-06-16,3.275600,3.293800,3.271300,3.273600,3.273600,0
2017-06-19,3.289300,3.311800,3.281100,3.288600,3.288600,0
2017-06-20,3.281000,3.319400,3.278900,3.281100,3.281100,0
2017-06-21,3.322000,3.327500,3.314200,3.325500,3.325500,0
2017-06-22,3.333300,3.344000,3.322400,3.333400,3.333400,0
2017-06-23,3.338200,3.341800,3.325800,3.339700,3.339700,0
2017-06-26,3.339700,3.342400,3.307400,3.341500,3.341500,0
2017-06-27,3.294900,3.324200,3.272800,3.294800,3.294800,0
2017-06-28,3.312000,3.313000,3.297200,3.312000,3.312000,0
2017-06-29,3.279800,3.302000,3.276800,3.279500,3.279500,0
2017-06-30,3.302800,3.311600,3.291200,3.302700,3.302700,0
2017-07-03,3.296800,3.319800,3.280400,3.177700,3.177700,0
2017-07-04,3.297000,3.309800,3.295700,3.300500,3.300500,0
2017-07-05,3.277900,3.329000,3.277900,3.309200,3.309200,0
2017-07-06,3.283500,3.315500,3.283500,3.287000,3.287000,0
2017-07-07,3.297200,3.298400,3.274300,3.297300,3.297300,0
2017-07-10,3.278900,3.300000,3.257400,3.177700,3.177700,0
2017-07-11,null,null,null,null,null,null
2017-07-12,3.253100,3.253800,3.216000,3.253100,3.253100,0
2017-07-13,3.207200,3.216800,3.199200,3.206800,3.206800,0
2017-07-14,3.206500,3.210600,3.182700,3.210000,3.210000,0
2017-07-17,3.181500,3.185300,3.174900,3.177700,3.177700,0
2017-07-18,3.154300,3.182000,3.153000,3.181200,3.181200,0
2017-07-19,3.152800,3.160600,3.147800,3.152700,3.152700,0
2017-07-20,3.149800,3.152800,3.126200,3.147700,3.147700,0
2017-07-21,3.094700,3.125800,3.094700,3.118400,3.118400,0
2017-07-24,3.139500,3.149300,3.134400,3.177700,3.177700,0
2017-07-25,3.142700,3.165200,3.138600,3.144400,3.144400,0
2017-07-26,3.169200,3.174000,3.151100,3.171200,3.171200,0
2017-07-27,3.134000,3.157400,3.116100,3.137500,3.137500,0
2017-07-28,3.152500,3.156500,3.139800,3.152600,3.152600,0
2017-07-31,3.130400,3.141400,3.122000,3.177700,3.177700,0
2017-08-01,3.125700,3.126800,3.109700,3.125800,3.125800,0
2017-08-02,3.126100,3.134300,3.120000,3.122800,3.122800,0
2017-08-03,3.099800,3.125200,3.092400,3.112200,3.112200,0
2017-08-04,3.111500,3.127300,3.103800,3.111500,3.111500,0
2017-08-07,3.116200,3.130800,3.107900,3.129300,3.129300,0
2017-08-08,3.124300,3.134400,3.120000,3.124200,3.124200,0
2017-08-09,3.126200,3.148000,3.123700,3.125900,3.125900,0
2017-08-10,3.154200,3.159000,3.148200,3.152300,3.152300,0
2017-08-11,3.173700,3.175300,3.162200,3.173600,3.173600,0
2017-08-14,3.188800,3.202700,3.173000,3.177700,3.177700,0
2017-08-15,3.187000,3.201800,3.184600,3.187200,3.187200,0
2017-08-16,3.167700,3.174700,3.163600,3.167600,3.167600,0
2017-08-17,3.128500,3.164200,3.128500,3.151400,3.151400,0
2017-08-18,3.173400,3.174300,3.153100,3.173300,3.173300,0
2017-08-21,3.144900,3.149300,3.134500,3.177700,3.177700,0
2017-08-22,3.162800,3.163500,3.147200,3.163000,3.163000,0
2017-08-23,3.160600,3.166600,3.152100,3.160500,3.160500,0
2017-08-24,3.139200,3.144300,3.133300,3.139300,3.139300,0
2017-08-25,3.143100,3.149800,3.135600,3.146500,3.146500,0
2017-08-28,3.155800,3.160000,3.148200,3.158700,3.158700,0
2017-08-29,3.165700,3.174200,3.158900,3.165800,3.165800,0
2017-08-30,3.164300,3.169600,3.160400,3.164200,3.164200,0
2017-08-31,3.158900,3.166000,3.139800,3.158800,3.158800,0
2017-09-01,3.126500,3.146700,3.122800,3.146000,3.146000,0
2017-09-04,3.135800,3.143500,3.134800,3.177700,3.177700,0
2017-09-05,3.139200,3.140600,3.113600,3.139400,3.139400,0
2017-09-06,3.115600,3.117400,3.108600,3.115800,3.115800,0
2017-09-07,3.097500,3.107000,3.095100,3.097900,3.097900,0
2017-09-08,3.097800,3.099100,3.085100,3.097600,3.097600,0
2017-09-11,3.088500,3.099000,3.078800,3.177700,3.177700,0
2017-09-12,3.101500,3.121600,3.082400,3.099700,3.099700,0
2017-09-13,3.123800,3.137800,3.121500,3.121900,3.121900,0
2017-09-14,3.132600,3.143700,3.115900,3.131600,3.131600,0
2017-09-15,3.116200,3.129600,3.115400,3.118100,3.118100,0
2017-09-18,3.112000,3.130200,3.105500,3.109700,3.109700,0
2017-09-19,3.131400,3.135700,3.125400,3.134900,3.134900,0
2017-09-20,3.133100,3.135900,3.121800,3.132800,3.132800,0
2017-09-21,3.130800,3.138900,3.127000,3.130600,3.130600,0
2017-09-22,3.132800,3.138000,3.122000,3.134500,3.134500,0
2017-09-25,3.117200,3.150100,3.117200,3.123500,3.123500,0
2017-09-26,3.157300,3.170900,3.153000,3.157300,3.157300,0
2017-09-27,3.165900,3.197600,3.154600,3.163900,3.163900,0
2017-09-28,3.191500,3.194700,3.174200,3.191900,3.191900,0
2017-09-29,3.171200,3.188200,3.156500,3.180900,3.180900,0
2017-10-02,3.162200,3.171100,3.156700,3.163400,3.163400,0
2017-10-03,3.153300,3.161500,3.139800,3.152900,3.152900,0
2017-10-04,3.141000,3.143200,3.121300,3.140800,3.140800,0
2017-10-05,3.133400,3.137600,3.119800,3.133200,3.133200,0
2017-10-06,3.152300,3.170800,3.149000,3.152400,3.152400,0
2017-10-09,3.123300,3.186600,3.123300,3.155500,3.155500,0
2017-10-10,3.183300,3.187400,3.161200,3.186800,3.186800,0
2017-10-11,3.177900,3.178400,3.148800,3.177800,3.177800,0
2017-10-12,3.169600,3.170100,3.148300,3.169700,3.169700,0
2017-10-13,3.169200,3.177700,3.149400,3.169000,3.169000,0
2017-10-16,3.144300,3.166800,3.128700,3.146200,3.146200,0
2017-10-17,3.166800,3.180100,3.156800,3.170300,3.170300,0
2017-10-18,3.154200,3.178400,3.142800,3.156100,3.156100,0
2017-10-19,3.170000,3.177500,3.156500,3.170100,3.170100,0
2017-10-20,3.162700,3.192200,3.162700,3.164900,3.164900,0
2017-10-23,3.191100,3.214400,3.187400,3.190900,3.190900,0
2017-10-24,3.236600,3.262600,3.226800,3.234400,3.234400,0
2017-10-25,3.215400,3.250500,3.215400,3.242600,3.242600,0
2017-10-26,3.229300,3.259900,3.229300,3.231200,3.231200,0
2017-10-27,3.261300,3.296800,3.261300,3.286500,3.286500,0
2017-10-30,3.234800,3.263100,3.233000,3.234800,3.234800,0
2017-10-31,3.287200,3.288200,3.267100,3.287300,3.287300,0
2017-11-01,3.269500,3.285700,3.259100,3.269600,3.269600,0
2017-11-02,3.265800,3.267000,3.242400,3.266200,3.266200,0
2017-11-03,3.266400,3.331500,3.250500,3.264600,3.264600,0
2017-11-06,3.312700,3.313700,3.273300,3.292600,3.292600,0
2017-11-07,3.248000,3.286000,3.246000,3.247900,3.247900,0
2017-11-08,3.269900,3.274000,3.240700,3.270100,3.270100,0
2017-11-09,3.251300,3.265100,3.237000,3.251300,3.251300,0
2017-11-10,3.248700,3.270900,3.247100,3.248700,3.248700,0
2017-11-13,3.276600,3.295700,3.257500,3.276400,3.276400,0
2017-11-14,3.278100,3.302800,3.266700,3.275900,3.275900,0
2017-11-15,3.309900,3.313200,3.309700,3.311900,3.311900,0
2017-11-16,null,null,null,null,null,null
2017-11-17,3.272200,3.286000,3.262600,3.270600,3.270600,0
2017-11-20,3.255800,3.272900,3.253600,3.254500,3.254500,0
2017-11-21,3.254000,3.264000,3.243400,3.254000,3.254000,0
2017-11-22,3.257400,3.263500,3.230700,3.257300,3.257300,0
2017-11-23,3.222700,3.241400,3.220700,3.222900,3.222900,0
2017-11-24,3.220500,3.234300,3.218500,3.220300,3.220300,0
2017-11-27,3.231800,3.232300,3.212400,3.232900,3.232900,0
2017-11-28,3.226400,3.229800,3.201400,3.226400,3.226400,0
2017-11-29,3.211500,3.229700,3.200700,3.209700,3.209700,0
2017-11-30,3.244900,3.285800,3.235200,3.244800,3.244800,0
2017-12-01,3.271300,3.279700,3.247700,3.271200,3.271200,0
2017-12-04,3.256600,3.260000,3.243400,3.257400,3.257400,0
2017-12-05,3.242600,3.244100,3.219300,3.242600,3.242600,0
2017-12-06,3.240400,3.245000,3.225300,3.240300,3.240300,0
2017-12-07,3.233900,3.316100,3.230700,3.234300,3.234300,0
2017-12-08,3.289200,3.308600,3.257900,3.287200,3.287200,0
2017-12-11,3.287800,3.295200,3.272900,3.287800,3.287800,0
2017-12-12,3.303400,3.330700,3.288100,3.303300,3.303300,0
2017-12-13,3.304500,3.319300,3.279400,3.303100,3.303100,0
2017-12-14,3.308600,3.344400,3.306300,3.308600,3.308600,0
2017-12-15,3.340400,3.341200,3.308100,3.340400,3.340400,0
2017-12-18,3.293500,3.302300,3.278500,3.292000,3.292000,0
2017-12-19,3.290500,3.305000,3.280900,3.290500,3.290500,0
2017-12-20,3.288600,3.298300,3.256900,3.288500,3.288500,0
2017-12-21,3.294300,3.314300,3.288400,3.296500,3.296500,0
2017-12-22,3.306900,3.328100,3.279300,3.306800,3.306800,0
2017-12-25,3.336000,3.336400,3.335400,3.338000,3.338000,0
2017-12-26,3.335500,3.336100,3.310200,3.335500,3.335500,0
2017-12-27,3.309700,3.311400,3.293200,3.309700,3.309700,0
2017-12-28,3.313500,3.316100,3.279500,3.313300,3.313300,0
2017-12-29,3.311000,3.312200,3.282000,3.311100,3.311100,0
2018-01-01,3.310500,3.311700,3.309300,3.307600,3.307600,0
2018-01-02,3.310800,3.312700,3.258500,3.311000,3.311000,0
2018-01-03,3.257400,3.263800,3.241000,3.257800,3.257800,0
2018-01-04,3.235600,3.241000,3.221400,3.235500,3.235500,0
2018-01-05,3.232800,3.247900,3.225600,3.233100,3.233100,0
2018-01-08,3.228100,3.243500,3.223500,3.226600,3.226600,0
2018-01-09,3.239200,3.253500,3.228100,3.239000,3.239000,0
2018-01-10,3.246600,3.253900,3.235600,3.246800,3.246800,0
2018-01-11,3.226500,3.236500,3.220300,3.226400,3.226400,0
2018-01-12,3.214200,3.228700,3.197200,3.214200,3.214200,0
2018-01-15,3.202400,3.205600,3.176100,3.200700,3.200700,0
2018-01-16,3.213200,3.235800,3.205000,3.213200,3.213200,0
2018-01-17,3.222800,3.237400,3.217900,3.222700,3.222700,0
2018-01-18,3.222400,3.223300,3.201300,3.222200,3.222200,0
2018-01-19,3.204800,3.212700,3.201100,3.205100,3.205100,0
2018-01-22,3.193800,3.206300,3.182800,3.194700,3.194700,0
2018-01-23,3.200700,3.236400,3.198600,3.200700,3.200700,0
2018-01-24,3.233700,3.238200,3.175700,3.235500,3.235500,0
2018-01-25,3.145100,3.148400,3.121500,3.145100,3.145100,0
2018-01-26,3.145400,3.154300,3.131200,3.146900,3.146900,0
2018-01-29,3.152600,3.170400,3.144900,3.151000,3.151000,0
2018-01-30,3.153800,3.193700,3.145600,3.153600,3.153600,0
2018-01-31,3.179600,3.183100,3.143800,3.179500,3.179500,0
2018-02-01,3.184400,3.193800,3.161500,3.184700,3.184700,0
2018-02-02,3.163700,3.220600,3.161900,3.163700,3.163700,0
2018-02-05,3.216900,3.245500,3.213800,3.215400,3.215400,0
2018-02-06,3.261100,3.275900,3.217500,3.261100,3.261100,0
2018-02-07,3.233300,3.263000,3.231400,3.233400,3.233400,0
2018-02-08,3.269600,3.292600,3.256200,3.269900,3.269900,0
2018-02-09,3.284400,3.307500,3.270800,3.284600,3.284600,0
2018-02-12,3.292500,3.294900,3.263500,3.290800,3.290800,0
2018-02-13,3.293900,3.294700,3.291800,3.294000,3.294000,0
2018-02-14,3.294400,3.298700,3.250900,3.294200,3.294200,0
2018-02-15,3.214100,3.234900,3.191600,3.216200,3.216200,0
2018-02-16,3.226500,3.246100,3.216600,3.226400,3.226400,0
2018-02-19,3.229800,3.236200,3.221500,3.228200,3.228200,0
2018-02-20,3.233200,3.255400,3.231400,3.233100,3.233100,0
2018-02-21,3.254200,3.260200,3.230400,3.254300,3.254300,0
2018-02-22,3.267400,3.270800,3.248700,3.267600,3.267600,0
2018-02-23,3.248900,3.249400,3.230900,3.248700,3.248700,0
2018-02-26,3.238500,3.243400,3.225500,3.237200,3.237200,0
2018-02-27,3.222500,3.253000,3.220500,3.222500,3.222500,0
2018-02-28,3.250000,3.253000,3.223300,3.248500,3.248500,0
2018-03-01,3.244700,3.269200,3.236200,3.244800,3.244800,0
2018-03-02,3.248200,3.265100,3.248000,3.250000,3.250000,0
2018-03-05,3.250500,3.262300,3.249400,3.249600,3.249600,0
2018-03-06,3.241000,3.242800,3.216300,3.241000,3.241000,0
2018-03-07,3.206400,3.239500,3.206100,3.208000,3.208000,0
2018-03-08,3.241300,3.265200,3.208700,3.242900,3.242900,0
2018-03-09,3.266100,3.267400,3.238800,3.266100,3.266100,0
2018-03-12,3.256100,3.263800,3.249800,3.256100,3.256100,0
2018-03-13,3.260100,3.264400,3.238600,3.260300,3.260300,0
2018-03-14,3.258600,3.265200,3.235700,3.258700,3.258700,0
2018-03-15,3.258600,3.293000,3.256600,3.258500,3.258500,0
2018-03-16,3.282200,3.297200,3.281100,3.282100,3.282100,0
2018-03-19,3.278600,3.294900,3.275300,3.280100,3.280100,0
2018-03-20,3.284200,3.303500,3.279700,3.284100,3.284100,0
2018-03-21,3.310400,3.311800,3.282300,3.308700,3.308700,0
2018-03-22,3.270900,3.306000,3.267300,3.272700,3.272700,0
2018-03-23,3.314200,3.314800,3.273300,3.314100,3.314100,0
2018-03-26,3.308700,3.313200,3.289700,3.314500,3.314500,0
2018-03-27,3.310100,3.330700,3.308000,3.310300,3.310300,0
2018-03-28,3.321100,3.343000,3.319700,3.322900,3.322900,0
2018-03-29,3.319300,3.327500,3.312500,3.319300,3.319300,0
2018-03-30,3.303500,3.304200,3.301500,3.303500,3.303500,0
2018-04-02,3.302800,3.315900,3.296400,3.302000,3.302000,0
2018-04-03,3.299300,3.321900,3.299300,3.309400,3.309400,0
2018-04-04,3.336000,3.366500,3.320700,3.339400,3.339400,0
2018-04-05,3.320100,3.332100,3.298800,3.327700,3.327700,0
2018-04-06,3.339800,3.377200,3.321400,3.341600,3.341600,0
2018-04-09,3.369000,3.395500,3.360300,3.367500,3.367500,0
2018-04-10,3.417500,3.434400,3.385400,3.421000,3.421000,0
2018-04-11,3.407500,3.421000,3.390800,3.407300,3.407300,0
2018-04-12,3.372900,3.390600,3.364400,3.373100,3.373100,0
2018-04-13,3.411100,3.426500,3.385100,3.411000,3.411000,0
2018-04-16,3.389700,3.433200,3.389700,3.424300,3.424300,0
2018-04-17,3.399900,3.418400,3.395500,3.416100,3.416100,0
2018-04-18,3.403900,3.408800,3.378000,3.405800,3.405800,0
2018-04-19,3.379000,3.403300,3.360600,3.377100,3.377100,0
2018-04-20,3.385600,3.415200,3.374000,3.382700,3.382700,0
2018-04-23,3.413800,3.447000,3.404100,3.413700,3.413700,0
2018-04-24,3.450700,3.478300,3.429600,3.448900,3.448900,0
2018-04-25,3.471700,3.513500,3.430200,3.471500,3.471500,0
2018-04-26,3.482700,3.505200,3.460300,3.480900,3.480900,0
2018-04-27,3.474100,3.479000,3.459300,3.474200,3.474200,0
2018-04-30,3.456900,3.487600,3.453800,3.458100,3.458100,0
2018-05-01,3.504200,3.505900,3.504200,3.505800,3.505800,0
2018-05-02,3.504000,3.552400,3.486200,3.506100,3.506100,0
2018-05-03,3.549600,3.564400,3.509400,3.549600,3.549600,0
2018-05-04,3.526800,3.546000,3.508000,3.526600,3.526600,0
2018-05-07,3.510700,3.556100,3.510700,3.525500,3.525500,0
2018-05-08,3.545700,3.591400,3.545700,3.549200,3.549200,0
2018-05-09,3.561800,3.599500,3.552300,3.561900,3.561900,0
2018-05-10,3.590000,3.594000,3.546700,3.590300,3.590300,0
2018-05-11,3.549200,3.596900,3.543500,3.549500,3.549500,0
2018-05-14,3.603000,3.624800,3.568400,3.602900,3.602900,0
2018-05-15,3.619200,3.690300,3.619100,3.621600,3.621600,0
2018-05-16,3.648000,3.686000,3.630000,3.648700,3.648700,0
2018-05-17,3.674700,3.705700,3.656800,3.674400,3.674400,0
2018-05-18,3.695300,3.765600,3.675700,3.695100,3.695100,0
2018-05-21,3.735700,3.737300,3.693200,3.738400,3.738400,0
2018-05-22,3.675700,3.677000,3.632100,3.675700,3.675700,0
2018-05-23,3.646100,3.676200,3.638800,3.646000,3.646000,0
2018-05-24,3.626100,3.651900,3.600000,3.625600,3.625600,0
2018-05-25,3.648100,3.676000,3.642300,3.648100,3.648100,0
2018-05-28,3.626200,3.715500,3.625000,3.626200,3.626200,0
2018-05-29,3.730700,3.760700,3.712000,3.734200,3.734200,0
2018-05-30,3.721900,3.765900,3.674000,3.724100,3.724100,0
2018-05-31,3.692500,3.725700,3.692500,3.722100,3.722100,0
2018-06-01,3.718500,3.761300,3.697800,3.722000,3.722000,0
2018-06-04,3.762200,3.766200,3.733000,3.761600,3.761600,0
2018-06-05,3.745000,3.804300,3.741800,3.744500,3.744500,0
2018-06-06,3.804600,3.841500,3.772400,3.804300,3.804300,0
2018-06-07,3.845300,3.942000,3.842200,3.843400,3.843400,0
2018-06-08,3.900700,3.903000,3.741500,3.900700,3.900700,0
2018-06-11,3.707000,3.726000,3.674200,3.704900,3.704900,0
2018-06-12,3.708700,3.726900,3.670400,3.708800,3.708800,0
2018-06-13,3.711500,3.718500,3.694400,3.715000,3.715000,0
2018-06-14,3.718700,3.720000,3.684800,3.718800,3.718800,0
2018-06-15,3.804100,3.804500,3.749900,3.804000,3.804000,0
2018-06-18,3.730400,3.763400,3.725800,3.728700,3.728700,0
2018-06-19,3.742700,3.778500,3.719000,3.746200,3.746200,0
2018-06-20,3.714100,3.753000,3.706800,3.745000,3.745000,0
2018-06-21,3.769400,3.800400,3.754200,3.769100,3.769100,0
2018-06-22,3.765100,3.778900,3.736800,3.765100,3.765100,0
2018-06-25,3.779300,3.786800,3.759500,3.786300,3.786300,0
2018-06-26,3.748600,3.783800,3.745000,3.775100,3.775100,0
2018-06-27,3.796200,3.856500,3.777000,3.795800,3.795800,0
2018-06-28,3.859800,3.872300,3.827900,3.860100,3.860100,0
2018-06-29,3.861700,3.872900,3.829800,3.859500,3.859500,0
2018-07-02,3.875300,3.917900,3.859300,3.875600,3.875600,0
2018-07-03,3.912900,3.913700,3.872900,3.912600,3.912600,0
2018-07-04,3.888400,3.916700,3.881100,3.896300,3.896300,0
2018-07-05,3.911500,3.930600,3.885100,3.911000,3.911000,0
2018-07-06,3.931000,3.950600,3.896900,3.931300,3.931300,0
2018-07-09,3.857000,3.869400,3.837600,3.865900,3.865900,0
2018-07-10,3.869400,3.883000,3.822900,3.871300,3.871300,0
2018-07-11,3.815300,3.864600,3.811800,3.815100,3.815100,0
2018-07-12,3.876000,3.877000,3.836000,3.876100,3.876100,0
2018-07-13,3.878100,3.898500,3.855600,3.880700,3.880700,0
2018-07-16,3.850800,3.870500,3.815300,3.849400,3.849400,0
2018-07-17,3.830900,3.876000,3.830900,3.856000,3.856000,0
2018-07-18,3.836500,3.862100,3.834200,3.835900,3.835900,0
2018-07-19,3.849500,3.889800,3.846100,3.849200,3.849200,0
2018-07-20,3.829200,3.829400,3.760400,3.828500,3.828500,0
2018-07-23,3.762200,3.801000,3.762200,3.770800,3.770800,0
2018-07-24,3.753500,3.785400,3.732000,3.780400,3.780400,0
2018-07-25,3.746000,3.746800,3.697500,3.746100,3.746100,0
2018-07-26,3.686500,3.729600,3.668800,3.686400,3.686400,0
2018-07-27,3.744100,3.745600,3.704700,3.744300,3.744300,0
2018-07-30,3.709900,3.728000,3.686600,3.711100,3.711100,0
2018-07-31,3.724400,3.761900,3.711300,3.728100,3.728100,0
2018-08-01,3.752800,3.767600,3.734200,3.753000,3.753000,0
2018-08-02,3.740300,3.779200,3.730700,3.747000,3.747000,0
2018-08-03,3.749100,3.751400,3.704200,3.748400,3.748400,0
2018-08-06,3.705900,3.730700,3.690800,3.702300,3.702300,0
2018-08-07,3.734800,3.736600,3.703500,3.734500,3.734500,0
2018-08-08,3.750600,3.769800,3.734600,3.750500,3.750500,0
2018-08-09,3.770200,3.818600,3.743500,3.770100,3.770100,0
2018-08-10,3.773000,3.868200,3.773000,3.799600,3.799600,0
2018-08-13,3.858200,3.913000,3.852600,3.865400,3.865400,0
2018-08-14,3.882200,3.886500,3.860300,3.882000,3.882000,0
2018-08-15,3.864400,3.925600,3.862200,3.864400,3.864400,0
2018-08-16,3.901000,3.918400,3.865700,3.900600,3.900600,0
2018-08-17,3.877500,3.950000,3.877500,3.903900,3.903900,0
2018-08-20,3.907500,3.953900,3.907300,3.909800,3.909800,0
2018-08-21,3.966400,3.995100,3.932500,3.966000,3.966000,0
2018-08-22,4.048300,4.089000,4.032300,4.048500,4.048500,0
2018-08-23,4.036000,4.091700,4.016000,4.036900,4.036900,0
2018-08-24,4.110600,4.115100,4.073200,4.112300,4.112300,0
2018-08-27,4.070900,4.112300,4.049300,4.102800,4.102800,0
2018-08-28,4.076600,4.142200,4.053900,4.077500,4.077500,0
2018-08-29,4.133900,4.157200,4.113100,4.133900,4.133900,0
2018-08-30,4.098200,4.207600,4.098200,4.105500,4.105500,0
2018-08-31,4.148400,4.173900,4.113900,4.148600,4.148600,0
2018-09-03,4.052500,4.137300,4.030600,4.053700,4.053700,0
2018-09-04,4.155800,4.184800,4.139600,4.154800,4.154800,0
2018-09-05,4.125500,4.180600,4.125500,4.153700,4.153700,0
2018-09-06,4.141200,4.162800,4.101200,4.143100,4.143100,0
2018-09-07,4.058200,4.059000,4.055200,4.057300,4.057300,0
2018-09-10,4.054700,4.111700,4.054700,4.043800,4.043800,0
2018-09-11,4.084800,4.176800,4.082200,4.084600,4.084600,0
2018-09-12,4.151400,4.152200,4.103300,4.151600,4.151600,0
2018-09-13,4.160200,4.178600,4.126700,4.159800,4.159800,0
2018-09-14,4.205500,4.206800,4.164300,4.205000,4.205000,0
2018-09-17,4.169700,4.202400,4.141200,4.172000,4.172000,0
2018-09-18,4.132600,4.149100,4.120400,4.132100,4.132100,0
2018-09-19,4.158700,4.170000,4.111400,4.158400,4.158400,0
2018-09-20,4.130100,4.131700,4.078900,4.130300,4.130300,0
2018-09-21,4.075700,4.092900,4.049700,4.076000,4.076000,0
2018-09-24,4.049700,4.075700,4.024400,4.050000,4.050000,0
